nif	year	intereses
"A48020358"	2013	0
"B07039514"	2012	0
"A28011286"	2008	0
"A85450476"	2015	0
"B61428611"	2009	0
"A81200511"	2014	0
"A08513749"	2008	0
"A08026635"	2017	0
"A08513749"	2010	0
"B03091527"	2014	0
"A31030901"	2010	0
"A31024458"	2017	0
"A08513749"	2014	0
"B06422877"	2017	0
"B39008404"	2016	0
"A28027811"	2007	0
"A08276867"	2014	0
"B36007904"	2014	0
"A01376888"	2012	0
"A47011721"	2015	0
"A28211092"	2011	0
"A27007731"	2014	0
"A46072203"	2015	0
"B63031660"	2013	0
"B28118800"	2015	0
"A08513749"	2013	0
"A08514135"	2015	0
"A08503005"	2015	0
"A28612620"	2014	0
"B04028734"	2010	0
"A24012692"	2013	0
"B03028784"	2009	0
"B46045993"	2009	0
"A24011165"	2014	0
"A41031303"	2016	0
"B28545994"	2015	0
"B48108898"	2014	0
"A78526811"	2015	0
"A09015256"	2013	0
"A33013202"	2010	0
"A26270322"	2014	0
"A08595324"	2010	0
"A59736686"	2014	0
"A08518979"	2008	0
"B08136905"	2010	0
"B03002441"	2012	0
"A20060075"	2007	0
"A08518979"	2015	0
"A35014075"	2015	0
"A28112555"	2013	0
"B28218816"	2010	0
"A28126274"	2011	0
"A28375913"	2017	0
"B46070728"	2011	0
"B08271694"	2014	0
"A48403927"	2017	0
"A08260663"	2012	0
"A03734514"	2015	0
"B03010634"	2013	0
"B28102556"	2008	0
"A39023759"	2016	0
"A08522971"	2015	0
"A46126686"	2012	0
"A82275306"	2017	0
"A39000104"	2009	0
"B83211318"	2012	0
"B11606761"	2009	0
"A08244220"	2007	0
"A08626103"	2011	0
"A08145385"	2012	0
"B03036712"	2013	0
"A08228520"	2007	0
"B31072705"	2011	0
"B31067168"	2008	0
"A43016757"	2014	0
"F10017804"	2010	0
"A08397002"	2012	0
"A28893550"	2008	0
"A46089819"	2016	0
"A81408817"	2011	0
"A08401184"	2009	0
"A41461856"	2008	0
"A33606682"	2016	0
"A45014776"	2008	0
"A28458826"	2017	0
"A43020643"	2012	0
"B46191094"	2014	0
"A78521168"	2009	0
"B28341832"	2012	0
"A25026733"	2017	0
"A19011626"	2012	0
"A48084909"	2009	0
"A41002809"	2009	0
"A38024345"	2013	0
"B95271326"	2013	0
"B36009942"	2013	0
"B08284002"	2017	0
"A81410227"	2009	0
"A36201259"	2015	0
"A28075968"	2011	0
"A12323408"	2013	0
"A27005834"	2010	0
"B63805295"	2017	0
"A08405490"	2014	0
"A46047965"	2017	0
"B81231516"	2009	0
"B45005279"	2007	0
"A50034024"	2013	0
"B28644441"	2017	0
"A08667016"	2010	0
"A04001897"	2017	0
"B08265183"	2008	0
"B28120012"	2012	0
"A08005696"	2014	0
"A18431064"	2013	0
"A17006792"	2007	0
"A39013867"	2011	0
"A22009906"	2011	0
"B84886837"	2016	0
"A45017142"	2014	0
"A08311995"	2010	0
"A22009492"	2014	0
"A80904576"	2009	0
"A13010004"	2014	0
"B46039061"	2017	0
"B61914883"	2011	0
"F38008579"	2008	0
"A17021460"	2016	0
"A46007548"	2012	0
"A28198356"	2014	0
"B35027143"	2015	0
"A48080147"	2013	0
"A28623379"	2014	0
"A08626103"	2007	0
"A62977186"	2010	0
"A08560484"	2017	0
"A33025719"	2011	0
"A41027723"	2014	0
"A41008301"	2017	0
"A18024919"	2015	0
"A28562908"	2012	0
"A26014035"	2015	0
"B38318572"	2007	0
"A17011297"	2015	0
"A08562431"	2016	0
"A46066791"	2015	0
"B08100380"	2009	0
"A21102157"	2015	0
"A08141038"	2016	0
"A28487007"	2014	0
"A15033699"	2012	0
"A47010095"	2008	0
"A59202853"	2015	0
"A36000073"	2014	0
"A08452500"	2013	0
"A28046431"	2009	0
"A08414906"	2008	0
"A05007687"	2011	0
"A84534627"	2013	0
"A48016877"	2011	0
"A28046431"	2010	0
"A20574380"	2017	0
"B12014692"	2017	0
"A21006911"	2008	0
"A08934168"	2008	0
"A36011385"	2014	0
"A36014009"	2015	0
"A21006507"	2014	0
"A79049797"	2007	0
"A08565285"	2017	0
"A50038959"	2015	0
"A26013714"	2016	0
"A43055565"	2014	0
"A82275306"	2010	0
"A23025927"	2013	0
"A07007735"	2011	0
"A08244808"	2009	0
"B28379386"	2014	0
"A97628242"	2015	0
"A08304628"	2014	0
"B03020914"	2016	0
"A28046431"	2016	0
"A33778739"	2015	0
"A20574380"	2009	0
"B41072471"	2017	0
"A28192532"	2016	0
"A17006792"	2012	0
"A33610106"	2009	0
"B15027170"	2016	0
"B28120012"	2007	0
"A46115101"	2017	0
"A28487007"	2011	0
"A08675522"	2017	0
"B28545994"	2009	0
"A59382762"	2014	0
"B01013507"	2012	0
"A12017919"	2009	0
"B08194359"	2008	0
"A14000939"	2010	0
"B46055489"	2017	0
"A08197022"	2013	0
"B14030720"	2013	0
"A20073508"	2017	0
"A28600278"	2014	0
"A48155352"	2015	0
"A43020643"	2008	0
"B29369758"	2014	0
"A07019573"	2014	0
"A20012498"	2010	0
"A28487007"	2013	0
"A08576753"	2008	0
"A43025618"	2014	0
"A28332914"	2011	0
"A08576753"	2011	0
"A17010018"	2014	0
"B07029465"	2015	0
"A48017974"	2007	0
"A28075968"	2010	0
"A08211112"	2014	0
"A26011841"	2012	0
"A09092305"	2010	0
"A08257388"	2011	0
"G07065709"	2009	0
"B30000574"	2010	0
"A80352750"	2017	0
"A79259339"	2009	0
"B03046158"	2017	0
"A34003624"	2017	0
"A46146551"	2015	0
"A08148991"	2007	0
"A33018425"	2016	0
"A08630808"	2015	0
"B08229221"	2012	0
"A28192532"	2014	0
"A12029039"	2015	0
"A46146551"	2011	0
"A08595324"	2011	0
"A08595324"	2012	0
"A08595324"	2013	0
"A24011165"	2012	0
"A08595324"	2016	0
"B43029305"	2013	0
"A47010095"	2017	0
"B39026604"	2016	0
"A20049755"	2009	0
"A28842003"	2009	0
"B28218287"	2011	0
"B14030720"	2007	0
"A14000533"	2009	0
"A35251727"	2016	0
"A82275306"	2012	0
"B14008999"	2008	0
"A30418255"	2016	0
"A60850500"	2015	0
"B14008999"	2011	0
"A20047726"	2010	0
"A24019499"	2007	0
"B08271694"	2008	0
"A33008426"	2016	0
"B82175001"	2011	0
"A01013077"	2011	0
"A48073274"	2008	0
"A20038915"	2015	0
"B46162376"	2015	0
"A43055565"	2015	0
"A20038915"	2012	0
"A79259362"	2013	0
"A28293884"	2014	0
"B08265183"	2007	0
"A35811272"	2016	0
"A08496473"	2015	0
"A35046911"	2013	0
"A78521168"	2014	0
"A06008361"	2015	0
"F38008579"	2009	0
"A33689530"	2014	0
"A33611195"	2016	0
"A08612061"	2011	0
"A08607988"	2014	0
"A20574372"	2007	0
"A82683434"	2012	0
"A15016702"	2007	0
"A15017163"	2017	0
"B32001687"	2008	0
"A96569207"	2009	0
"A48093538"	2012	0
"B58836321"	2016	0
"A12011672"	2015	0
"A28138873"	2008	0
"A30014211"	2008	0
"A14030027"	2013	0
"A07013907"	2016	0
"A28106979"	2011	0
"B31001696"	2012	0
"A48117881"	2010	0
"A31018799"	2011	0
"A36605772"	2008	0
"A20038915"	2013	0
"A78400603"	2014	0
"A03066933"	2010	0
"A08209538"	2015	0
"B08078396"	2012	0
"B46012324"	2014	0
"A08026072"	2012	0
"A08626103"	2008	0
"A46070777"	2008	0
"A82854811"	2010	0
"A17051152"	2017	0
"A28126597"	2014	0
"B61441127"	2011	0
"A33018425"	2013	0
"A15012305"	2012	0
"A04012258"	2013	0
"A28099356"	2016	0
"A80762602"	2014	0
"B09019548"	2009	0
"A27005834"	2009	0
"A08623928"	2015	0
"A41050535"	2012	0
"A03003530"	2011	0
"A08290405"	2008	0
"A28290799"	2011	0
"A20017604"	2010	0
"A20017604"	2007	0
"A48073274"	2015	0
"A41008301"	2014	0
"A08405490"	2008	0
"A08182206"	2014	0
"A08375537"	2008	0
"A28029122"	2017	0
"A08626939"	2010	0
"A29033420"	2014	0
"A60016037"	2017	0
"B31001696"	2011	0
"A20012498"	2009	0
"A08021768"	2010	0
"A28171601"	2011	0
"A46007548"	2014	0
"A28198356"	2009	0
"A46105532"	2017	0
"A80732142"	2014	0
"A30418255"	2013	0
"A08244808"	2011	0
"A20003042"	2016	0
"A15016702"	2011	0
"A79047916"	2013	0
"B61567970"	2011	0
"A08211112"	2010	0
"A50011980"	2016	0
"A20003042"	2007	0
"A47022058"	2009	0
"B96952635"	2009	0
"A39003025"	2015	0
"A97628242"	2013	0
"A59320143"	2014	0
"A09018862"	2010	0
"A36603421"	2012	0
"A08636177"	2012	0
"A41022609"	2017	0
"A08604316"	2007	0
"A08637829"	2011	0
"A09022963"	2015	0
"A28294718"	2013	0
"A45013620"	2012	0
"B81542813"	2012	0
"A17004763"	2014	0
"A38015459"	2008	0
"A31138761"	2014	0
"B46133617"	2014	0
"A48114318"	2010	0
"A08639643"	2017	0
"B31009715"	2015	0
"A08377046"	2012	0
"B28617256"	2011	0
"B15004849"	2016	0
"A01007137"	2016	0
"A38019543"	2012	0
"A45019916"	2011	0
"A81722712"	2009	0
"A28273043"	2016	0
"B45020351"	2015	0
"B80146517"	2008	0
"A08644932"	2015	0
"B06007314"	2011	0
"B42001297"	2015	0
"A17018276"	2014	0
"A26014035"	2008	0
"A28623379"	2016	0
"B73456147"	2015	0
"B63805295"	2015	0
"A09092305"	2008	0
"B36009942"	2014	0
"A36060754"	2014	0
"B31027097"	2008	0
"A18024919"	2014	0
"A03018710"	2017	0
"A17012626"	2017	0
"A28200384"	2016	0
"B28227775"	2012	0
"A08021768"	2013	0
"A28198356"	2012	0
"A39000187"	2016	0
"A28600278"	2007	0
"A08653685"	2017	0
"A07084940"	2017	0
"A33117995"	2009	0
"A41001439"	2010	0
"A38017844"	2009	0
"A33025719"	2009	0
"A41010521"	2014	0
"A08657017"	2016	0
"A08063372"	2009	0
"A08358442"	2017	0
"A28332914"	2009	0
"B23357700"	2016	0
"A28077709"	2008	0
"A15506934"	2011	0
"A21006507"	2016	0
"A28253656"	2012	0
"B80146517"	2012	0
"B30603229"	2014	0
"B03044641"	2008	0
"A26013714"	2008	0
"A46126686"	2013	0
"A08576753"	2009	0
"A46068862"	2015	0
"A28487007"	2009	0
"A36249076"	2011	0
"A09015405"	2011	0
"A17202375"	2016	0
"B43636075"	2015	0
"A32002644"	2008	0
"A12016143"	2007	0
"A41014986"	2009	0
"A03734514"	2007	0
"A28623379"	2010	0
"A59990580"	2017	0
"A08667016"	2013	0
"A08667016"	2014	0
"A28058758"	2007	0
"A16008294"	2017	0
"A28749976"	2013	0
"A17000993"	2015	0
"A28253656"	2009	0
"A17045204"	2011	0
"A38348413"	2012	0
"A33610106"	2012	0
"A17045204"	2010	0
"A17045204"	2008	0
"A08513749"	2016	0
"A17044546"	2017	0
"A43055565"	2013	0
"A17044546"	2013	0
"A46146551"	2009	0
"A33606682"	2015	0
"A17044546"	2012	0
"A81408817"	2015	0
"A58394941"	2007	0
"A08270993"	2014	0
"B20062295"	2011	0
"A08228520"	2014	0
"A46092094"	2012	0
"A20047726"	2014	0
"A17000993"	2012	0
"B31007354"	2008	0
"A79092573"	2013	0
"A46126686"	2008	0
"B08292054"	2014	0
"B12023065"	2013	0
"V04509865"	2017	0
"A28749976"	2010	0
"A08061731"	2011	0
"A08595324"	2014	0
"A08377046"	2008	0
"A38024345"	2009	0
"A41011271"	2011	0
"A11609682"	2011	0
"A50052489"	2008	0
"A08097438"	2009	0
"A08952012"	2016	0
"A60853413"	2009	0
"A03066909"	2014	0
"A17023813"	2016	0
"F10017804"	2012	0
"A41059445"	2007	0
"A06008411"	2013	0
"A28002640"	2012	0
"A60850500"	2017	0
"A46052809"	2016	0
"A18312041"	2017	0
"A17018276"	2013	0
"A03040854"	2017	0
"A46115101"	2012	0
"B39021217"	2009	0
"A28022952"	2017	0
"A48033526"	2011	0
"A08687204"	2013	0
"A12011946"	2011	0
"A08626103"	2012	0
"A46055992"	2008	0
"A48031140"	2016	0
"B47364872"	2015	0
"B14030720"	2012	0
"A07012826"	2017	0
"A45019916"	2012	0
"A08518979"	2011	0
"A20073508"	2016	0
"A08203887"	2013	0
"A08021768"	2011	0
"A22008106"	2014	0
"A11902814"	2011	0
"A36602381"	2011	0
"A01011881"	2012	0
"A31000441"	2012	0
"A17019316"	2012	0
"A21007570"	2013	0
"A36602381"	2010	0
"A17019316"	2007	0
"A08116147"	2012	0
"A43110337"	2008	0
"A45017241"	2013	0
"B31067697"	2008	0
"A17018276"	2009	0
"A17018276"	2007	0
"A28192532"	2013	0
"A03046125"	2013	0
"A17017005"	2014	0
"A26011841"	2014	0
"A43110337"	2011	0
"B46054508"	2007	0
"A27007731"	2007	0
"B08078396"	2015	0
"A13002134"	2011	0
"A30004790"	2016	0
"A17014119"	2013	0
"A08703803"	2014	0
"A28012359"	2008	0
"A09030412"	2014	0
"A01013077"	2016	0
"A28111342"	2009	0
"A28368603"	2013	0
"A08147555"	2007	0
"B61441127"	2014	0
"B83741835"	2015	0
"A47016944"	2015	0
"B08100380"	2014	0
"A80433519"	2017	0
"A81931214"	2012	0
"A28294718"	2017	0
"A28253656"	2008	0
"B31744709"	2011	0
"A17012626"	2016	0
"A31062342"	2008	0
"A17012626"	2011	0
"B42001297"	2014	0
"A17011297"	2017	0
"A33603317"	2007	0
"A46044814"	2012	0
"A25022609"	2017	0
"A08377046"	2007	0
"B03036712"	2008	0
"A17010018"	2016	0
"A08713869"	2014	0
"A17010018"	2010	0
"F50561091"	2013	0
"A28126274"	2014	0
"A44003663"	2008	0
"B28757730"	2014	0
"A20036877"	2012	0
"A17009093"	2013	0
"A17012626"	2013	0
"B28543023"	2012	0
"B61729737"	2015	0
"A36249076"	2014	0
"B46012324"	2009	0
"B37015526"	2013	0
"A08721177"	2008	0
"A28273043"	2014	0
"A33015454"	2013	0
"B60544046"	2012	0
"A08513178"	2012	0
"B63031660"	2012	0
"A25010430"	2008	0
"B81231516"	2012	0
"A80652423"	2010	0
"A36226645"	2014	0
"A17004763"	2011	0
"A45013620"	2015	0
"A03099405"	2017	0
"A60963287"	2010	0
"A28138386"	2008	0
"A28577864"	2015	0
"B43110113"	2013	0
"A12016143"	2015	0
"A31030901"	2009	0
"A21011580"	2017	0
"A06017040"	2014	0
"A32225419"	2013	0
"A50030543"	2016	0
"A30007231"	2013	0
"A17000993"	2017	0
"A17000993"	2010	0
"B60544046"	2016	0
"A08595324"	2007	0
"A78521168"	2015	0
"A04001897"	2015	0
"A08182206"	2011	0
"A16010126"	2016	0
"V48566475"	2013	0
"A28695021"	2010	0
"A95249199"	2013	0
"A08145385"	2009	0
"A48080147"	2009	0
"A16008294"	2015	0
"A08934168"	2012	0
"A08008518"	2011	0
"A16008294"	2013	0
"B31027097"	2017	0
"A16008294"	2011	0
"B14008999"	2007	0
"A36201259"	2017	0
"B11009917"	2012	0
"A39005095"	2017	0
"B36009942"	2017	0
"B84871607"	2017	0
"A28173573"	2011	0
"A17023813"	2017	0
"A28058758"	2014	0
"A80359730"	2016	0
"A33055138"	2015	0
"A20574380"	2011	0
"A48117881"	2011	0
"B33119983"	2008	0
"B17228081"	2013	0
"A06017941"	2012	0
"A33013202"	2009	0
"A08063372"	2014	0
"B82852831"	2014	0
"A09015256"	2017	0
"A30604680"	2012	0
"A15506934"	2012	0
"A80433519"	2012	0
"A15506934"	2010	0
"A15506934"	2008	0
"B45007671"	2009	0
"A11609682"	2009	0
"A16010126"	2010	0
"A08276867"	2011	0
"A35014075"	2016	0
"A08105702"	2008	0
"F50561091"	2007	0
"A38645214"	2011	0
"A28577864"	2016	0
"A33778739"	2013	0
"B12014692"	2009	0
"A48037592"	2009	0
"A08377046"	2011	0
"B62059498"	2014	0
"A09010661"	2009	0
"A28173573"	2012	0
"A09010661"	2013	0
"A41050535"	2014	0
"B35027143"	2010	0
"B28623593"	2014	0
"B11606761"	2007	0
"A08148991"	2012	0
"A28523470"	2008	0
"A28581247"	2015	0
"B60653466"	2012	0
"A15044530"	2008	0
"A28711893"	2013	0
"A24010381"	2012	0
"A33618257"	2009	0
"A28749976"	2017	0
"A36615896"	2013	0
"A08851321"	2011	0
"A28126274"	2016	0
"A50018837"	2014	0
"B92091404"	2015	0
"B61441127"	2008	0
"A08063372"	2013	0
"A28191088"	2016	0
"B28341832"	2010	0
"A35397884"	2013	0
"B36853935"	2014	0
"B12023065"	2016	0
"A50029065"	2017	0
"B45020351"	2010	0
"A28637502"	2011	0
"A28101020"	2017	0
"B60653466"	2010	0
"A09018862"	2012	0
"A48016877"	2014	0
"B78069259"	2015	0
"B28218816"	2013	0
"A15016702"	2014	0
"A08646200"	2016	0
"A48087126"	2012	0
"A17019316"	2013	0
"A12004180"	2015	0
"A04413340"	2017	0
"A79092573"	2009	0
"B82852831"	2010	0
"B09019548"	2016	0
"A41008640"	2017	0
"A08277014"	2009	0
"A08466187"	2016	0
"A28271914"	2013	0
"A28646735"	2015	0
"A32015844"	2013	0
"B31077514"	2009	0
"A38232526"	2011	0
"A26013714"	2012	0
"B50021658"	2013	0
"A07427081"	2012	0
"A25010430"	2015	0
"A08063372"	2008	0
"A15017163"	2013	0
"A81931214"	2007	0
"A15017163"	2010	0
"A03027919"	2013	0
"A08061731"	2010	0
"B03035854"	2008	0
"A09030412"	2017	0
"A15016702"	2013	0
"B12019485"	2008	0
"A15016702"	2010	0
"A07042088"	2017	0
"A33611195"	2017	0
"A09092305"	2011	0
"A36000073"	2013	0
"A08688095"	2016	0
"A30014211"	2012	0
"B37033487"	2013	0
"C28863686"	2008	0
"A46086773"	2009	0
"A28381564"	2016	0
"A26297663"	2010	0
"A48073274"	2010	0
"B03072857"	2016	0
"A17018391"	2011	0
"A01002864"	2015	0
"A15009665"	2013	0
"B14030720"	2010	0
"A30023204"	2017	0
"A28101020"	2016	0
"A15007750"	2012	0
"A10010445"	2015	0
"A31030901"	2017	0
"B82435371"	2007	0
"A12011672"	2013	0
"B28376184"	2007	0
"A38015459"	2007	0
"A34003624"	2011	0
"A35031343"	2011	0
"A61587358"	2011	0
"A11018736"	2013	0
"A30022214"	2017	0
"B83211318"	2014	0
"A35018696"	2015	0
"A28440576"	2016	0
"B04348579"	2009	0
"A15000227"	2007	0
"A41050113"	2017	0
"A08514986"	2007	0
"A80959612"	2013	0
"A41014986"	2015	0
"A33778739"	2011	0
"A28440576"	2013	0
"A59954487"	2009	0
"A08288490"	2015	0
"A33618257"	2017	0
"V30558738"	2013	0
"B81335473"	2014	0
"A44003663"	2015	0
"A15000227"	2009	0
"A09010661"	2008	0
"A38645214"	2012	0
"A28399434"	2008	0
"A17021460"	2013	0
"A08008518"	2010	0
"A14030027"	2015	0
"A28695021"	2011	0
"A29033420"	2016	0
"A17018276"	2012	0
"A14030027"	2007	0
"B08265183"	2012	0
"A33614082"	2016	0
"A78831369"	2014	0
"A28987196"	2015	0
"A46070777"	2009	0
"A30034441"	2007	0
"A58393778"	2013	0
"A28582450"	2007	0
"A14026199"	2008	0
"A28126274"	2010	0
"B46047817"	2016	0
"A28893550"	2007	0
"A14025902"	2011	0
"B03036712"	2016	0
"A37003050"	2014	0
"A11010352"	2013	0
"A48119622"	2007	0
"A28294718"	2007	0
"A08358442"	2010	0
"A08401184"	2011	0
"B22003099"	2014	0
"A28138873"	2015	0
"B31077514"	2016	0
"B12029153"	2015	0
"A17004763"	2012	0
"A20049755"	2015	0
"A08568826"	2016	0
"A08562431"	2015	0
"A28171601"	2013	0
"A31076508"	2012	0
"A28985992"	2017	0
"G07065709"	2008	0
"A14018634"	2017	0
"A11957792"	2008	0
"A79259388"	2016	0
"A28253656"	2007	0
"A11019767"	2010	0
"A45002839"	2017	0
"A14018634"	2009	0
"B20062295"	2008	0
"A14018634"	2007	0
"A11019767"	2017	0
"B58222548"	2010	0
"A96569207"	2014	0
"A03066909"	2010	0
"A04007811"	2014	0
"A96974340"	2014	0
"A45014610"	2011	0
"B28218287"	2017	0
"A14012819"	2010	0
"A14012819"	2008	0
"A14009823"	2014	0
"A35251727"	2014	0
"A14009823"	2012	0
"A14009823"	2011	0
"A14009823"	2010	0
"A81408817"	2014	0
"A08157737"	2009	0
"A09028184"	2008	0
"A28658177"	2007	0
"B31065980"	2014	0
"A14000939"	2017	0
"A28295806"	2013	0
"A13006903"	2008	0
"A14000939"	2016	0
"A14000939"	2015	0
"A28024172"	2007	0
"A28581247"	2010	0
"A14000939"	2007	0
"A14000533"	2017	0
"F38008579"	2012	0
"A33603317"	2011	0
"A28077709"	2012	0
"A25026733"	2016	0
"A17017005"	2015	0
"A11606134"	2012	0
"A31031545"	2014	0
"A35091057"	2014	0
"A28111342"	2012	0
"B28120012"	2010	0
"A28579373"	2015	0
"A33055138"	2008	0
"A30016687"	2013	0
"A28494896"	2009	0
"A46078556"	2007	0
"B18751461"	2015	0
"B31077514"	2007	0
"A13010004"	2009	0
"A17003757"	2009	0
"A08290405"	2010	0
"A08377046"	2017	0
"A03018710"	2016	0
"A13008339"	2017	0
"A15033699"	2013	0
"A30014211"	2014	0
"B03010634"	2012	0
"A28295806"	2016	0
"A46463311"	2010	0
"A48050728"	2017	0
"B81335473"	2011	0
"A11902814"	2015	0
"A79259404"	2008	0
"A58816554"	2007	0
"A43019868"	2014	0
"A48547558"	2011	0
"A50029065"	2015	0
"A31138761"	2008	0
"A18006569"	2014	0
"A28505402"	2016	0
"A11000288"	2012	0
"A28024172"	2009	0
"A39000104"	2013	0
"B11606761"	2017	0
"A28615581"	2012	0
"B11009917"	2014	0
"A39000187"	2015	0
"A48082085"	2017	0
"A12001418"	2012	0
"A79259339"	2010	0
"A14020713"	2014	0
"A46019063"	2013	0
"A12002887"	2010	0
"A33614082"	2015	0
"A38024345"	2016	0
"A28138873"	2014	0
"A08012270"	2007	0
"A48025845"	2012	0
"A13006903"	2015	0
"A33021635"	2014	0
"A79290565"	2009	0
"A17003757"	2011	0
"A45010543"	2014	0
"B28757730"	2013	0
"A20062915"	2013	0
"A78526811"	2017	0
"B28193340"	2009	0
"A35115856"	2014	0
"A08021768"	2012	0
"B81762684"	2017	0
"A08008518"	2016	0
"A13002134"	2010	0
"A12004180"	2008	0
"A12004180"	2009	0
"B48124275"	2011	0
"A59202853"	2016	0
"B28341790"	2010	0
"A48037592"	2014	0
"A25529074"	2015	0
"B08619405"	2014	0
"A12004180"	2017	0
"A12323408"	2014	0
"B03028784"	2016	0
"B62059498"	2012	0
"A48016877"	2015	0
"A28412724"	2017	0
"B03006681"	2011	0
"A48081061"	2011	0
"B37015526"	2011	0
"B48108898"	2013	0
"A48080147"	2014	0
"A20574372"	2008	0
"A08311995"	2012	0
"A79259362"	2011	0
"A14000533"	2014	0
"B41072471"	2014	0
"B45005279"	2009	0
"A25529074"	2013	0
"A12014569"	2007	0
"A03011392"	2015	0
"A33008921"	2009	0
"A08199168"	2010	0
"A45017241"	2012	0
"B03087293"	2015	0
"A12083002"	2012	0
"A08276438"	2011	0
"A43015338"	2012	0
"A46115101"	2016	0
"A12011672"	2017	0
"A29076270"	2016	0
"A12011946"	2008	0
"A95249199"	2012	0
"A28399715"	2011	0
"A12011946"	2017	0
"A26014035"	2010	0
"A12012605"	2007	0
"A58907015"	2011	0
"A08192965"	2009	0
"A12012605"	2014	0
"A35004571"	2007	0
"A43020759"	2016	0
"A12012605"	2017	0
"A28146579"	2007	0
"A33013202"	2008	0
"A12029468"	2014	0
"A28077709"	2007	0
"B30721237"	2012	0
"A46087565"	2008	0
"A12029468"	2007	0
"A47005095"	2016	0
"B46047817"	2017	0
"A12029039"	2014	0
"A28040418"	2013	0
"A07033491"	2017	0
"A07427081"	2013	0
"A29018249"	2016	0
"A08147357"	2014	0
"A28295038"	2011	0
"A28190973"	2010	0
"A46087565"	2010	0
"A79203568"	2012	0
"A14336143"	2012	0
"B03002441"	2017	0
"B31001290"	2007	0
"A53559530"	2008	0
"A01013077"	2017	0
"A17017005"	2007	0
"A36602381"	2017	0
"A08518979"	2013	0
"A28923662"	2009	0
"A31000441"	2015	0
"A14020713"	2013	0
"A38003679"	2007	0
"B32001687"	2010	0
"A12016143"	2010	0
"A28458826"	2016	0
"A60531688"	2009	0
"A46068284"	2015	0
"A46077053"	2008	0
"A28623155"	2010	0
"B11606761"	2008	0
"B60024353"	2017	0
"A15017163"	2011	0
"A48033526"	2008	0
"A46111654"	2011	0
"A07013907"	2007	0
"A12016549"	2015	0
"A12016549"	2016	0
"A12016549"	2017	0
"A58394941"	2012	0
"B28120012"	2009	0
"B46056909"	2007	0
"A28198356"	2017	0
"A08105702"	2016	0
"A08377046"	2015	0
"A12017919"	2010	0
"B28376184"	2010	0
"A28404614"	2014	0
"A28046431"	2012	0
"A07012826"	2016	0
"B62850094"	2011	0
"A30036438"	2012	0
"A28022952"	2013	0
"A08203887"	2010	0
"A28146579"	2010	0
"A32002644"	2016	0
"B48124275"	2013	0
"A17045972"	2017	0
"A20008579"	2016	0
"A46111654"	2015	0
"A04202008"	2012	0
"B62916077"	2009	0
"A08358442"	2016	0
"A08141038"	2007	0
"A21006911"	2009	0
"A33604851"	2016	0
"B39021217"	2008	0
"A08276867"	2015	0
"A13005384"	2014	0
"A28295806"	2015	0
"A29507456"	2012	0
"A15169535"	2016	0
"A08148991"	2011	0
"A08097438"	2007	0
"A31076508"	2014	0
"A12021556"	2016	0
"A33026105"	2008	0
"A38020525"	2008	0
"A36010544"	2009	0
"B61914883"	2013	0
"A03057486"	2015	0
"B82529017"	2013	0
"B33607649"	2014	0
"A45012259"	2008	0
"B03030913"	2014	0
"A08280323"	2013	0
"B46054508"	2015	0
"A33606682"	2017	0
"A05007687"	2014	0
"A48403927"	2015	0
"B22003099"	2012	0
"A46066791"	2010	0
"A29018249"	2008	0
"B82435371"	2010	0
"A82843129"	2017	0
"A07265465"	2010	0
"A28190973"	2013	0
"B60024353"	2013	0
"A33605072"	2009	0
